matchDay;match_name;team;score;period;periodMinute;periodSecond;OffensiveIndex;weight;xml_idevent_oi;oiTypeName;oiEventName
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;19;31;3.4;0.7;TIF23082021094644;free kick;Shots Outside the Box
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;20;20;4;0.6;PIF23082021094540;play;Corner
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;20;20;4.2;0.2;PIF23082021094540;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;23;56;4.4;0.2;CRF23082021094948;play;Cross
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;24;0;5.1;0.7;TIF23082021094952;play;Shots Outside the Box
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;29;55;5.7;0.6;PIF23082021095902;play;Corner
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;29;55;5.9;0.2;PIF23082021095902;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;31;25;13;0.7;TIF23082021100030;play;Shots Outside the Box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;35;48;14.8;1.8;PIF23082021100923;play;Central Free Kicks
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;35;52;15.5;0.7;TIF23082021100938;free kick;Shots Outside the Box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;36;20;16.1;0.6;PIF23082021101015;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;36;20;16.3;0.2;PIF23082021101015;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;36;45;16.9;0.6;PIF23082021101041;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;36;45;26.9;10;PIF23082021101041;free kick;Goal Opportunity
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;38;59;6.5;0.6;PIF23082021101243;play;Corner
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;38;59;6.7;0.2;PIF23082021101243;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;39;56;27.1;0.2;CRF23082021101335;play;Cross
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;42;17;16.7;10;ATT23082021101625;play;Goal Opportunity
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;42;59;31.1;4;ATT23082021101754;play;Promising Actions
1;BOLOGNA-SALERNITANA;SALERNITANA;0;1;44;1;16.9;0.2;PIF23082021101903;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;1;46;22;31.3;0.2;CRF23082021102020;play;Cross
1;BOLOGNA-SALERNITANA;SALERNITANA;0;2;0;54;17.1;0.2;PIF23082021102355;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;SALERNITANA;0;2;3;20;17.7;0.6;PIF23082021102627;play;Corner
1;BOLOGNA-SALERNITANA;SALERNITANA;0;2;3;20;32.7;15;PIF23082021102627;free kick;Penalties
1;BOLOGNA-SALERNITANA;SALERNITANA;0;2;3;20;32.9;0.2;PIF23082021102627;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;SALERNITANA;1;2;7;16;32.9;0;RTF23082021103045;goal;Goal
1;BOLOGNA-SALERNITANA;BOLOGNA;0;2;8;22;35.3;4;ATT23082021103311;play;Promising Actions
1;BOLOGNA-SALERNITANA;BOLOGNA;0;2;12;42;37.1;1.8;PIF23082021103657;play;Central Free Kicks
1;BOLOGNA-SALERNITANA;BOLOGNA;0;2;12;45;37.8;0.7;TIF23082021103715;free kick;Shots Outside the Box
1;BOLOGNA-SALERNITANA;BOLOGNA;0;2;13;8;38.4;0.6;PIF23082021103755;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;0;2;13;8;42.4;4;PIF23082021103755;free kick;Promising Situations
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;13;8;42.4;0;RTF23082021103848;goal;Goal
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;16;8;52.4;10;ATT23082021104331;play;Goal Opportunity
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;22;15;52.6;0.2;CRF23082021104734;play;Cross
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;22;52;53.3;0.7;TIF23082021104857;free kick;Shots Outside the Box
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;23;24;53.9;0.6;PIF23082021105033;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;23;24;54.1;0.2;PIF23082021105033;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;SALERNITANA;1;2;24;16;42.9;10;ATT23082021105325;play;Goal Opportunity
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;24;16;42.9;0;RTF23082021105342;goal;Goal
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;24;16;54.7;0.6;PIF23082021105115;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;24;16;54.9;0.2;PIF23082021105115;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;1;2;29;3;58.9;4;ATT23082021105746;play;Promising Actions
1;BOLOGNA-SALERNITANA;BOLOGNA;2;2;29;3;58.9;0;RTF23082021105803;goal;Goal
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;31;29;58.9;0;RTF23082021110038;goal;Goal
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;31;29;59.5;0.6;PIF23082021105959;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;31;29;69.5;10;PIF23082021105959;free kick;Goal Opportunity
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;37;42;43.1;0.2;PIF23082021110440;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;38;49;70.1;0.6;PIF23082021110618;play;Corner
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;38;49;70.3;0.2;PIF23082021110618;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;39;17;70.5;0.2;CRF23082021110702;free kick;Cross
1;BOLOGNA-SALERNITANA;BOLOGNA;3;2;39;22;71.1;0.6;PIF23082021110649;play;Corner
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;47;39;43.3;0.2;PIF23082021111312;free kick;Free Kicks came into the box
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;48;55;43.5;0.2;CRF23082021111447;play;Cross
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;49;28;43.7;0.2;CRF23082021111630;free kick;Cross
1;BOLOGNA-SALERNITANA;SALERNITANA;2;2;49;33;43.9;0.2;PIF23082021111559;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;JUVENTUS;0;1;1;11;0.2;0.2;PLF23082021100952;play;Cross
1;UDINESE-JUVENTUS;JUVENTUS;0;1;1;45;0.4;0.2;CRF23082021101036;free kick;Cross
1;UDINESE-JUVENTUS;JUVENTUS;0;1;1;52;1;0.6;PIF23082021101055;play;Corner
1;UDINESE-JUVENTUS;JUVENTUS;0;1;2;8;2.3;1.3;TIF23082021101147;play;Shots Inside the Box
1;UDINESE-JUVENTUS;JUVENTUS;1;1;2;8;2.3;0;RTF23082021101157;goal;Goal
1;UDINESE-JUVENTUS;JUVENTUS;1;1;2;10;2.5;0.2;PLF23082021101131;play;Cross
1;UDINESE-JUVENTUS;UDINESE;0;1;7;2;0.2;0.2;CRF23082021101517as;play;Cross
1;UDINESE-JUVENTUS;JUVENTUS;1;1;7;36;6.5;4;ATT23082021101554;play;Promising Actions
1;UDINESE-JUVENTUS;UDINESE;0;1;8;57;1.5;1.3;TIF23082021101818as;play;Shots Inside the Box
1;UDINESE-JUVENTUS;JUVENTUS;1;1;10;8;7.1;0.6;PIF23082021101924;play;Corner
1;UDINESE-JUVENTUS;JUVENTUS;1;1;10;8;7.3;0.2;PIF23082021101924;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;UDINESE;0;1;14;58;2.2;0.7;TIF23082021102237as;play;Shots Outside the Box
1;UDINESE-JUVENTUS;UDINESE;0;1;15;13;2.4;0.2;CRF23082021102319as;free kick;Cross
1;UDINESE-JUVENTUS;UDINESE;0;1;15;18;3;0.6;PIF23082021102323as;play;Corner
1;UDINESE-JUVENTUS;UDINESE;0;1;17;16;3.2;0.2;CRF23082021102433as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;0;1;17;40;3.4;0.2;PLF23082021102507as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;0;1;18;11;4;0.6;PIF23082021102608as;play;Corner
1;UDINESE-JUVENTUS;UDINESE;0;1;18;11;14;10;PIF23082021102608as;free kick;Goal Opportunity
1;UDINESE-JUVENTUS;UDINESE;0;1;21;34;14.6;0.6;PIF23082021103006as;play;Corner
1;UDINESE-JUVENTUS;UDINESE;0;1;21;34;14.8;0.2;PIF23082021103006as;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;JUVENTUS;1;1;22;30;17.3;10;ATT23082021103131;play;Goal Opportunity
1;UDINESE-JUVENTUS;JUVENTUS;2;1;22;30;17.3;0;RTF23082021103148;goal;Goal
1;UDINESE-JUVENTUS;JUVENTUS;2;1;30;32;21.3;4;ATT27012020103705;play;Promising Actions
1;UDINESE-JUVENTUS;UDINESE;0;1;34;24;15;0.2;CRF23082021103935as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;0;1;35;55;15.6;0.6;PIF23082021104013as;play;Lateral Free Kicks
1;UDINESE-JUVENTUS;UDINESE;0;1;35;55;15.8;0.2;PIF23082021104013as;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;JUVENTUS;2;1;39;46;21.5;0.2;PIF23082021104159;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;UDINESE;0;1;42;1;16.4;0.6;PIF23082021104251as;play;Lateral Free Kicks
1;UDINESE-JUVENTUS;UDINESE;0;1;42;1;16.6;0.2;PIF23082021104251as;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;UDINESE;0;1;44;22;16.8;0.2;PIF23082021104347as;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;JUVENTUS;2;1;47;10;25.5;4;ATT23082021104621;play;Promising Actions
1;UDINESE-JUVENTUS;UDINESE;0;2;4;36;31.8;15;ATT23082021105356as;play;Penalties
1;UDINESE-JUVENTUS;UDINESE;1;2;6;33;31.8;0;RTF23082021105453as;goal;Goal
1;UDINESE-JUVENTUS;UDINESE;1;2;7;32;32;0.2;CRF23082021105532as;play;Cross
1;UDINESE-JUVENTUS;JUVENTUS;2;2;8;48;35.5;10;ATT23082021105722;play;Goal Opportunity
1;UDINESE-JUVENTUS;UDINESE;1;2;10;12;32.2;0.2;CRF23082021105825as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;1;2;10;28;32.9;0.7;TIF23082021105835as;play;Shots Outside the Box
1;UDINESE-JUVENTUS;JUVENTUS;2;2;17;46;45.5;10;PIF23082021110334;free kick;Goal Opportunity
1;UDINESE-JUVENTUS;JUVENTUS;2;2;20;18;46.2;0.7;TIF23082021110625;play;Shots Outside the Box
1;UDINESE-JUVENTUS;UDINESE;1;2;20;57;33.1;0.2;CRF23082021110715as;play;Cross
1;UDINESE-JUVENTUS;JUVENTUS;2;2;22;0;46.4;0.2;CRF23082021110850;play;Cross
1;UDINESE-JUVENTUS;JUVENTUS;2;2;22;13;47.1;0.7;TIF23082021110907;play;Shots Outside the Box
1;UDINESE-JUVENTUS;UDINESE;1;2;23;20;33.3;0.2;CRF23082021111038as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;1;2;23;27;33.5;0.2;CRF23082021111044as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;1;2;25;12;34.2;0.7;TIF23082021111159as;play;Shots Outside the Box
1;UDINESE-JUVENTUS;UDINESE;1;2;29;35;34.4;0.2;CRF23082021111508as;play;Cross
1;UDINESE-JUVENTUS;UDINESE;1;2;29;36;36.5;2.1;TIF23082021111508as;play;Heades Dot in the Box
1;UDINESE-JUVENTUS;UDINESE;1;2;37;23;46.5;10;ATT23082021112735;play;Goal Opportunity
1;UDINESE-JUVENTUS;UDINESE;2;2;37;23;46.5;0;RTF23082021112749;goal;Goal
1;UDINESE-JUVENTUS;UDINESE;2;2;43;46;47.1;0.6;PIF23082021113246as;play;Lateral Free Kicks
1;UDINESE-JUVENTUS;UDINESE;2;2;43;46;57.1;10;PIF23082021113246as;free kick;Goal Opportunity
1;UDINESE-JUVENTUS;UDINESE;2;2;44;48;61.1;4;ATT23082021113406as;play;Promising Actions
1;UDINESE-JUVENTUS;JUVENTUS;2;2;46;29;47.8;0.7;TIF23082021113525;play;Shots Outside the Box
1;UDINESE-JUVENTUS;JUVENTUS;2;2;46;59;48.4;0.6;PIF23082021113640;play;Corner
1;UDINESE-JUVENTUS;JUVENTUS;2;2;46;59;48.6;0.2;PIF23082021113640;free kick;Free Kicks came into the box
1;UDINESE-JUVENTUS;JUVENTUS;2;2;47;3;49.9;1.3;TIF23082021113628;free kick;Shots Inside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;1;2;16;0.2;0.2;PIF23082021083928;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;NAPOLI;0;1;5;24;0.9;0.7;TIF23082021084317;free kick;Shots Outside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;1;5;52;1.5;0.6;PIF23082021084359;play;Corner
1;NAPOLI-VENEZIA;NAPOLI;0;1;8;46;2.2;0.7;TIF23082021085426;play;Shots Outside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;1;12;42;4;1.8;PIF23082021085751;play;Central Free Kicks
1;NAPOLI-VENEZIA;NAPOLI;0;1;14;13;4.7;0.7;TIF23082021095147;play;Shots Outside the Box
1;NAPOLI-VENEZIA;VENEZIA;0;1;14;43;4;4;ATT23082021095313;play;Promising Actions
1;NAPOLI-VENEZIA;NAPOLI;0;1;19;58;8.7;4;ATT23082021101257;play;Promising Actions
1;NAPOLI-VENEZIA;NAPOLI;0;1;21;31;12.7;4;ATT23082021101600;play;Promising Actions
1;NAPOLI-VENEZIA;NAPOLI;0;1;22;12;13.3;0.6;PIF23082021101701;play;Corner
1;NAPOLI-VENEZIA;NAPOLI;0;1;22;12;13.5;0.2;PIF23082021101701;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;VENEZIA;0;1;27;57;4.2;0.2;CRF23082021103248;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;1;28;56;4.9;0.7;TIF23082021103448;play;Shots Outside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;1;31;45;15.3;1.8;PIF23082021103911;play;Central Free Kicks
1;NAPOLI-VENEZIA;NAPOLI;0;1;33;8;15.5;0.2;CRF23082021104104;play;Cross
1;NAPOLI-VENEZIA;NAPOLI;0;1;35;21;15.7;0.2;CRF23082021104953;play;Cross
1;NAPOLI-VENEZIA;NAPOLI;0;1;38;16;15.9;0.2;PIF23082021105148;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;VENEZIA;0;1;43;32;8.9;4;ATT23082021105908;play;Promising Actions
1;NAPOLI-VENEZIA;NAPOLI;0;2;6;31;16.6;0.7;TIF23082021110932;free kick;Shots Outside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;2;6;44;17.2;0.6;PIF23082021111001;play;Lateral Free Kicks
1;NAPOLI-VENEZIA;NAPOLI;0;2;6;44;17.4;0.2;PIF23082021111001;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;VENEZIA;0;2;7;39;9.1;0.2;PLF23082021111229;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;8;44;13.1;4;ATT23082021111449;play;Promising Actions
1;NAPOLI-VENEZIA;NAPOLI;0;2;10;12;32.4;15;FAF1629808200011-71;play;Penalties
1;NAPOLI-VENEZIA;VENEZIA;0;2;13;32;13.8;0.7;TIF23082021112355;play;Shots Outside the Box
1;NAPOLI-VENEZIA;NAPOLI;0;2;15;32;47.4;15;FAF1629808200012-75;play;Penalties
1;NAPOLI-VENEZIA;NAPOLI;1;2;17;39;47.4;0;RTF23082021112849;goal;Goal
1;NAPOLI-VENEZIA;VENEZIA;0;2;20;35;14;0.2;PLF23082021113544;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;22;27;18;4;ATT23082021114905;play;Promising Actions
1;NAPOLI-VENEZIA;VENEZIA;0;2;23;45;18.2;0.2;CRF23082021115145;play;Cross
1;NAPOLI-VENEZIA;NAPOLI;1;2;26;59;48.7;1.3;TIF23082021115439;play;Shots Inside the Box
1;NAPOLI-VENEZIA;NAPOLI;2;2;26;59;48.7;0;RTF23082021115448;goal;Goal
1;NAPOLI-VENEZIA;VENEZIA;0;2;32;5;18.4;0.2;PLF23082021115849;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;32;36;19;0.6;PIF23082021120054;play;Corner
1;NAPOLI-VENEZIA;VENEZIA;0;2;32;36;19.2;0.2;PIF23082021120054;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;VENEZIA;0;2;34;42;23.2;4;ATT23082021120257;play;Promising Actions
1;NAPOLI-VENEZIA;VENEZIA;0;2;35;14;23.4;0.2;CRF23082021120413;free kick;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;35;14;24;0.6;PIF23082021120420;play;Corner
1;NAPOLI-VENEZIA;VENEZIA;0;2;35;14;24.2;0.2;PIF23082021120420;free kick;Free Kicks came into the box
1;NAPOLI-VENEZIA;VENEZIA;0;2;36;59;24.4;0.2;CRF23082021120607;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;37;18;24.6;0.2;CRF23082021120641;free kick;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;37;20;26.7;2.1;TIF23082021120644;free kick;Heades Dot in the Box
1;NAPOLI-VENEZIA;NAPOLI;2;2;40;26;49.4;0.7;TIF23082021120927;play;Shots Outside the Box
1;NAPOLI-VENEZIA;VENEZIA;0;2;46;31;26.9;0.2;CRF23082021121653;play;Cross
1;NAPOLI-VENEZIA;VENEZIA;0;2;46;35;27.6;0.7;TIF23082021121656;play;Shots Outside the Box
1;ROMA-FIORENTINA;ROMA;0;1;3;40;0.2;0.2;CRF23082021092658;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;1;6;57;0.6;0.6;PIF23082021093242;play;Corner
1;ROMA-FIORENTINA;ROMA;0;1;9;39;0.8;0.6;PIF23082021093533;play;Corner
1;ROMA-FIORENTINA;ROMA;0;1;9;39;1;0.2;PIF23082021093533;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;0;1;11;0;0.8;0.2;CRF23082021093623;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;1;13;9;1;0.2;PIF23082021093759;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;0;1;19;41;1.2;0.2;PIF23082021094516;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;0;1;22;15;1.8;0.6;PIF23082021094724;play;Lateral Free Kicks
1;ROMA-FIORENTINA;ROMA;0;1;22;15;2;0.2;PIF23082021094724;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;0;1;23;40;2.2;0.2;PLF23082021094936;play;Cross
1;ROMA-FIORENTINA;ROMA;0;1;23;42;3.5;1.3;TIF23082021095005;play;Shots Inside the Box
1;ROMA-FIORENTINA;ROMA;0;1;25;31;13.5;10;ATT23082021095351;play;Goal Opportunity
1;ROMA-FIORENTINA;ROMA;1;1;25;31;13.5;0;RTF23082021095432;goal;Goal
1;ROMA-FIORENTINA;FIORENTINA;0;1;28;59;1.2;0.2;PIF23082021095639;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;0;1;29;1;2.5;1.3;TIF23082021095700;free kick;Shots Inside the Box
1;ROMA-FIORENTINA;ROMA;1;1;30;25;14.2;0.7;TIF23082021095842;play;Shots Outside the Box
1;ROMA-FIORENTINA;ROMA;1;1;30;57;14.8;0.6;PIF23082021095943;play;Corner
1;ROMA-FIORENTINA;ROMA;1;1;30;57;15;0.2;PIF23082021095943;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;1;1;31;0;17.1;2.1;TIF23082021100008;free kick;Heades Dot in the Box
1;ROMA-FIORENTINA;FIORENTINA;0;1;33;16;6.5;4;ATT23082021100214;play;Promising Actions
1;ROMA-FIORENTINA;FIORENTINA;0;1;35;47;7.1;0.6;PIF23082021100516;play;Corner
1;ROMA-FIORENTINA;FIORENTINA;0;1;35;47;7.3;0.2;PIF23082021100516;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;0;1;35;50;9.4;2.1;TIF23082021100535;free kick;Heades Dot in the Box
1;ROMA-FIORENTINA;ROMA;1;1;38;17;17.3;0.2;PIF23082021100807;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;0;1;41;58;10;0.6;PIF23082021101111;play;Lateral Free Kicks
1;ROMA-FIORENTINA;FIORENTINA;0;1;41;58;10.2;0.2;PIF23082021101111;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;0;1;41;59;12.3;2.1;TIF23082021101140;free kick;Heades Dot in the Box
1;ROMA-FIORENTINA;FIORENTINA;0;1;43;22;12.5;0.2;PLF23082021173335;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;1;43;23;13.8;1.3;TIF23082021173347;play;Shots Inside the Box
1;ROMA-FIORENTINA;ROMA;1;2;6;10;17.5;0.2;PIF23082021102744;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;1;2;8;41;21.5;4;ATT23082021103106;play;Promising Actions
1;ROMA-FIORENTINA;FIORENTINA;0;2;9;25;23.8;10;ATT23082021103236;play;Goal Opportunity
1;ROMA-FIORENTINA;ROMA;1;2;10;10;21.7;0.2;CRF23082021103545;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;2;12;59;24;0.2;CRF23082021103934;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;2;13;1;24.7;0.7;TIF23082021103855;play;Shots Outside the Box
1;ROMA-FIORENTINA;FIORENTINA;0;2;14;3;24.9;0.2;PLF23082021104153;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;0;2;14;31;25.5;0.6;PIF23082021104237;play;Corner
1;ROMA-FIORENTINA;FIORENTINA;0;2;14;31;35.5;10;PIF23082021104237;free kick;Goal Opportunity
1;ROMA-FIORENTINA;FIORENTINA;1;2;14;31;35.5;0;RTF23082021104331;goal;Goal
1;ROMA-FIORENTINA;ROMA;1;2;16;57;31.7;10;PIF23082021105003;free kick;Goal Opportunity
1;ROMA-FIORENTINA;ROMA;2;2;18;31;31.7;0;RTF23082021105413;goal;Goal
1;ROMA-FIORENTINA;ROMA;2;2;18;31;41.7;10;ATT23082021105328;play;Goal Opportunity
1;ROMA-FIORENTINA;FIORENTINA;1;2;22;13;35.7;0.2;CRF23082021105659;play;Cross
1;ROMA-FIORENTINA;FIORENTINA;1;2;28;9;36.3;0.6;PIF23082021110042;play;Corner
1;ROMA-FIORENTINA;FIORENTINA;1;2;28;9;36.5;0.2;PIF23082021110042;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;FIORENTINA;1;2;30;9;37.8;1.3;TIF23082021110315;play;Shots Inside the Box
1;ROMA-FIORENTINA;ROMA;2;2;33;3;41.9;0.2;PLF23082021110511;play;Cross
1;ROMA-FIORENTINA;ROMA;2;2;33;7;42.6;0.7;TIF23082021110558;play;Shots Outside the Box
1;ROMA-FIORENTINA;ROMA;2;2;34;0;52.6;10;ATT23082021110725;play;Goal Opportunity
1;ROMA-FIORENTINA;ROMA;3;2;34;0;52.6;0;RTF23082021110751;goal;Goal
1;ROMA-FIORENTINA;ROMA;3;2;40;36;53.2;0.6;PIF23082021111508;play;Corner
1;ROMA-FIORENTINA;ROMA;3;2;40;36;53.4;0.2;PIF23082021111508;free kick;Free Kicks came into the box
1;ROMA-FIORENTINA;ROMA;3;2;40;36;54.7;1.3;TIF23082021111528;free kick;Shots Inside the Box
1;ROMA-FIORENTINA;FIORENTINA;1;2;44;16;38;0.2;CRF23082021111800;play;Cross
1;ROMA-FIORENTINA;ROMA;3;2;44;37;64.7;10;ATT23082021111844;play;Goal Opportunity
1;ROMA-FIORENTINA;ROMA;3;2;45;32;65.3;0.6;PIF23082021112120;play;Corner
1;ROMA-FIORENTINA;FIORENTINA;1;2;46;26;38.7;0.7;TIF23082021112302;play;Shots Outside the Box
1;ROMA-FIORENTINA;FIORENTINA;1;2;47;41;39.4;0.7;TIF23082021112500;play;Shots Outside the Box
1;CAGLIARI-SPEZIA;SPEZIA;0;1;6;6;0.7;0.7;TIF24082021101125;play;Shots Outside the Box
1;CAGLIARI-SPEZIA;SPEZIA;1;1;6;6;0.7;0;RTF24082021101136;goal;Goal
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;7;30;0.2;0.2;CRF24082021102109;play;Cross
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;8;55;0.8;0.6;PIF24082021102257;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;8;55;1;0.2;PIF24082021102257;free kick;Free Kicks came into the box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;9;11;1.6;0.6;PIF24082021102339;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;9;11;1.8;0.2;PIF24082021102339;free kick;Free Kicks came into the box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;9;15;3.1;1.3;TIF24082021102325;free kick;Shots Inside the Box
1;CAGLIARI-SPEZIA;SPEZIA;1;1;11;40;2.5;1.8;PIF24082021102633;play;Central Free Kicks
1;CAGLIARI-SPEZIA;SPEZIA;1;1;11;44;3.2;0.7;TIF24082021102619;free kick;Shots Outside the Box
1;CAGLIARI-SPEZIA;SPEZIA;1;1;16;24;3.4;0.2;PIF24082021103237;free kick;Free Kicks came into the box
1;CAGLIARI-SPEZIA;SPEZIA;1;1;19;28;4.7;1.3;TIF24082021103622;play;Shots Inside the Box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;20;59;7.1;4;ATT24082021103947;play;Promising Actions
1;CAGLIARI-SPEZIA;SPEZIA;1;1;22;24;4.9;0.2;CRF24082021104134;free kick;Cross
1;CAGLIARI-SPEZIA;SPEZIA;1;1;22;25;5.6;0.7;TIF24082021104140;free kick;Shots Outside the Box
1;CAGLIARI-SPEZIA;SPEZIA;1;1;22;45;6.2;0.6;PIF24082021104112;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;23;51;7.7;0.6;PIF24082021104432;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;23;51;17.7;10;PIF24082021104432;free kick;Goal Opportunity
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;24;19;1.3;TIF24082021104912;free kick;Shots Inside the Box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;25;19.6;0.6;PIF24082021104950;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;25;19.8;0.2;PIF24082021104950;free kick;Free Kicks came into the box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;26;21.1;1.3;TIF24082021104959;free kick;Shots Inside the Box
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;51;21.7;0.6;PIF24082021105046;play;Corner
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;29;51;25.7;4;PIF24082021105046;free kick;Promising Situations
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;31;13;25.9;0.2;CRF24082021105318;play;Cross
1;CAGLIARI-SPEZIA;CAGLIARI;0;1;31;58;26.5;0.6;PIF24082021105502;play;Corner
